shipment_id,batch_id,origin_warehouse_id,destination_id,departure_time,arrival_time,carrier_name,vehicle_id,temperature_min,temperature_max,temperature_avg,humidity_avg,status,route_id,distance_km,created_at
SHP-000123,BAT-002564,WH-0085,OUT-0137,2024-02-21 01:09:40,2024-02-23 20:09:40,PrecisionCold Transport,VH-3455,1.4,6.3,4.7,31.8,delivered,RT-0025,1508.3,2024-02-20 04:09:40
SHP-000124,BAT-000628,WH-0137,OUT-0266,2025-02-07 00:28:50,2025-02-09 09:28:50,ArcticLine Shipping,VH-6838,-2.2,1.5,0.3,59.2,delivered,RT-0008,4629.0,2025-02-06 16:28:50
SHP-000125,BAT-001951,WH-0137,OUT-0425,2023-05-21 07:06:09,2023-05-24 13:06:09,MedFreight Solutions,VH-2823,7.1,10.0,8.2,44.5,rejected,RT-0108,568.9,2023-05-20 13:06:09
SHP-000126,BAT-002132,WH-0039,OUT-0419,2025-09-03 22:37:33,2025-09-04 23:37:33,LifeLine Logistics,VH-9182,0.0,5.2,3.3,59.3,delivered,RT-0114,3211.2,2025-09-03 12:37:33
SHP-000127,BAT-000138,WH-0066,OUT-0148,2023-02-28 17:14:28,2023-03-02 21:14:28,PrecisionCold Transport,VH-3013,1.9,5.6,3.0,55.8,rejected,RT-0006,2436.0,2023-02-28 10:14:28
SHP-000128,BAT-001486,WH-0137,OUT-0359,2023-01-28 00:06:56,2023-02-01 11:06:56,PrecisionCold Transport,VH-1888,8.6,13.2,10.1,65.6,delivered,RT-0190,102.1,2023-01-27 22:06:56
SHP-000129,BAT-001596,WH-0087,OUT-0462,2023-02-17 03:25:16,2023-02-17 11:25:16,VitalMove Corp,VH-4520,2.7,8.7,5.7,62.6,delivered,RT-0087,1430.6,2023-02-16 15:25:16
SHP-000130,BAT-000869,WH-0112,WH-0009,2024-02-14 12:06:42,2024-02-18 11:06:42,VitalMove Corp,VH-6838,-2.0,2.5,1.0,37.7,delivered,RT-0114,712.7,2024-02-13 14:06:42
SHP-000131,BAT-000532,WH-0147,OUT-0443,2024-10-25 05:52:49,2024-10-28 11:52:49,TempGuard Logistics,VH-9659,0.4,7.8,4.2,64.8,in_transit,RT-0191,4014.4,2024-10-24 08:52:49
SHP-000132,BAT-002226,WH-0029,OUT-0424,2023-02-24 15:32:06,2023-02-27 12:32:06,MedRoute Global,VH-7801,0.5,6.5,3.1,47.3,delayed,RT-0170,3674.0,2023-02-24 14:32:06
SHP-000133,BAT-000569,WH-0077,OUT-0286,2025-11-20 05:23:30,2025-11-23 12:23:30,BioTransport Inc,VH-2873,2.9,6.9,5.0,31.3,delivered,RT-0078,1730.4,2025-11-19 06:23:30
SHP-000134,BAT-001128,WH-0050,WH-0043,2024-03-19 06:11:37,2024-03-23 20:11:37,MedRoute Global,VH-2266,8.7,12.7,9.7,67.2,delivered,RT-0164,3753.3,2024-03-18 16:11:37
SHP-000135,BAT-001937,WH-0025,OUT-0444,2024-10-14 17:48:23,2024-10-18 15:48:23,PrecisionCold Transport,VH-6585,2.2,5.2,3.3,34.7,rejected,RT-0175,3381.5,2024-10-14 15:48:23
SHP-000136,BAT-001931,WH-0032,OUT-0079,2024-11-09 07:46:03,2024-11-12 15:46:03,PharmaLogix,VH-3517,8.6,13.8,10.7,31.2,delivered,RT-0169,3288.0,2024-11-08 15:46:03
SHP-000137,BAT-000128,WH-0107,OUT-0428,2025-04-04 23:45:54,2025-04-06 19:45:54,TempGuard Logistics,VH-9459,4.3,9.4,7.5,65.0,rejected,RT-0019,2516.0,2025-04-04 08:45:54
SHP-000138,BAT-000586,WH-0020,OUT-0104,2023-07-13 16:11:31,2023-07-18 10:11:31,ColdChain Express,VH-2482,7.5,11.4,8.9,35.8,delivered,RT-0186,397.8,2023-07-13 11:11:31
SHP-000139,BAT-000430,WH-0086,OUT-0473,2025-10-02 22:17:24,2025-10-07 05:17:24,SafeShip Pharma,VH-2636,4.2,6.4,5.3,50.9,rejected,RT-0122,1300.9,2025-10-02 10:17:24
SHP-000140,BAT-000120,WH-0095,OUT-0320,2023-02-17 11:18:01,2023-02-18 18:18:01,ArcticLine Shipping,VH-3862,-5.5,-1.7,-3.9,45.7,delivered,RT-0029,4829.4,2023-02-17 09:18:01
SHP-000141,BAT-000020,WH-0070,OUT-0372,2023-09-30 02:25:35,2023-10-01 05:25:35,SafeShip Pharma,VH-9632,-0.5,4.4,2.9,33.2,rejected,RT-0143,327.8,2023-09-29 09:25:35
SHP-000142,BAT-002209,WH-0075,OUT-0048,2025-03-03 18:55:40,2025-03-04 17:55:40,ArcticLine Shipping,VH-6214,3.4,9.5,6.8,64.3,in_transit,RT-0019,2581.4,2025-03-02 21:55:40
SHP-000143,BAT-001283,WH-0062,WH-0035,2025-09-29 18:49:07,2025-09-30 06:49:07,PrecisionCold Transport,VH-1911,-3.0,3.8,0.7,36.6,rejected,RT-0005,1330.9,2025-09-28 19:49:07
SHP-000144,BAT-002245,WH-0039,WH-0055,2024-09-21 11:43:25,2024-09-25 19:43:25,SafeShip Pharma,VH-8880,-0.1,6.0,3.4,35.0,delayed,RT-0189,4143.7,2024-09-21 00:43:25
SHP-000145,BAT-000262,WH-0066,OUT-0133,2023-03-04 21:02:31,2023-03-07 06:02:31,TempGuard Logistics,VH-3424,4.4,9.0,7.3,64.1,rejected,RT-0143,3222.3,2023-03-04 07:02:31
SHP-000146,BAT-001999,WH-0002,OUT-0133,2023-12-01 18:06:13,2023-12-02 08:06:13,CryoShip Int'l,VH-9664,-0.1,5.7,1.8,62.3,delivered,RT-0031,2124.8,2023-12-01 04:06:13
SHP-000147,BAT-002831,WH-0028,WH-0139,2025-06-25 20:50:21,2025-06-27 19:50:21,SafeShip Pharma,VH-6357,0.1,6.0,3.4,40.0,delayed,RT-0169,2800.6,2025-06-25 05:50:21
SHP-000148,BAT-002046,WH-0014,OUT-0326,2025-04-16 18:46:24,2025-04-21 13:46:24,ArcticLine Shipping,VH-5996,6.2,11.7,8.8,30.9,delayed,RT-0061,3112.5,2025-04-16 12:46:24
SHP-000149,BAT-001436,WH-0039,OUT-0051,2023-10-07 22:24:31,2023-10-10 21:24:31,SafeShip Pharma,VH-1544,3.7,9.0,7.6,42.2,in_transit,RT-0118,3564.9,2023-10-07 18:24:31
SHP-000150,BAT-001357,WH-0115,WH-0093,2025-05-29 14:27:04,2025-05-31 00:27:04,ArcticLine Shipping,VH-9182,7.0,12.0,8.4,54.0,delayed,RT-0091,261.2,2025-05-29 04:27:04
SHP-000151,BAT-001619,WH-0004,OUT-0342,2023-06-19 19:13:42,2023-06-23 03:13:42,ColdChain Express,VH-3492,7.9,10.7,9.6,53.1,delayed,RT-0117,236.8,2023-06-19 12:13:42
SHP-000152,BAT-001139,WH-0096,OUT-0336,2024-12-03 19:40:56,2024-12-08 09:40:56,LifeLine Logistics,VH-9574,1.0,8.0,4.8,56.6,delivered,RT-0174,1113.2,2024-12-02 19:40:56
SHP-000153,BAT-002529,WH-0054,OUT-0041,2024-03-14 17:17:22,2024-03-15 12:17:22,MedFreight Solutions,VH-8883,0.6,7.5,3.7,53.4,rejected,RT-0127,3907.2,2024-03-13 23:17:22
SHP-000154,BAT-000124,WH-0110,OUT-0299,2023-02-25 22:26:37,2023-03-02 11:26:37,ColdChain Express,VH-7314,-2.7,1.8,0.7,63.2,rejected,RT-0104,1090.1,2023-02-25 04:26:37
SHP-000155,BAT-002371,WH-0126,OUT-0061,2025-12-18 13:22:33,2025-12-20 10:22:33,SafeShip Pharma,VH-3319,0.5,2.9,1.7,57.0,delayed,RT-0013,4890.5,2025-12-18 01:22:33
SHP-000156,BAT-001675,WH-0102,OUT-0054,2023-01-17 14:22:39,2023-01-22 11:22:39,PharmaLogix,VH-1788,4.5,8.2,6.6,46.6,rejected,RT-0092,3760.8,2023-01-16 23:22:39
SHP-000157,BAT-001104,WH-0080,OUT-0014,2023-08-18 15:00:22,2023-08-19 11:00:22,LifeLine Logistics,VH-6190,5.1,9.5,6.2,50.6,delivered,RT-0139,4480.3,2023-08-18 12:00:22
SHP-000158,BAT-001589,WH-0011,OUT-0490,2025-11-29 03:59:40,2025-12-03 08:59:40,ColdChain Express,VH-8308,1.1,5.3,3.4,38.2,delivered,RT-0119,897.8,2025-11-28 14:59:40
SHP-000159,BAT-000953,WH-0038,OUT-0393,2023-08-02 21:30:20,2023-08-06 05:30:20,MedFreight Solutions,VH-3103,5.8,8.9,7.0,66.1,delivered,RT-0174,3589.6,2023-08-02 19:30:20
SHP-000160,BAT-002385,WH-0142,OUT-0234,2023-08-05 18:26:34,2023-08-09 17:26:34,MedRoute Global,VH-1097,5.6,9.8,7.6,37.7,delivered,RT-0040,1763.7,2023-08-05 17:26:34
SHP-000161,BAT-002247,WH-0083,OUT-0229,2025-04-12 09:21:07,2025-04-15 17:21:07,ColdChain Express,VH-3319,0.4,5.4,2.8,68.0,delivered,RT-0168,1669.8,2025-04-11 13:21:07
SHP-000162,BAT-000850,WH-0135,OUT-0225,2024-03-11 11:18:04,2024-03-13 11:18:04,MedFreight Solutions,VH-6641,4.6,8.2,6.2,41.7,in_transit,RT-0020,4593.5,2024-03-11 08:18:04
SHP-000163,BAT-002924,WH-0072,OUT-0040,2023-04-01 02:35:56,2023-04-05 02:35:56,MedFreight Solutions,VH-2190,-0.1,5.0,2.3,61.6,in_transit,RT-0063,772.7,2023-03-31 20:35:56
SHP-000164,BAT-002206,WH-0055,OUT-0235,2024-10-04 21:27:33,2024-10-08 17:27:33,TempGuard Logistics,VH-9233,4.3,10.5,8.0,54.6,delivered,RT-0083,3598.1,2024-10-04 09:27:33
SHP-000165,BAT-002545,WH-0127,OUT-0048,2025-12-10 09:19:17,2025-12-14 13:19:17,PrecisionCold Transport,VH-2477,2.7,6.8,4.7,62.3,delivered,RT-0017,2418.9,2025-12-09 20:19:17
SHP-000166,BAT-000017,WH-0124,OUT-0310,2025-10-17 12:45:14,2025-10-21 00:45:14,PrecisionCold Transport,VH-1201,2.0,7.2,5.2,53.3,delivered,RT-0001,296.7,2025-10-17 07:45:14
SHP-000167,BAT-000326,WH-0106,OUT-0429,2024-07-25 10:12:26,2024-07-30 07:12:26,CryoShip Int'l,VH-7333,0.5,3.2,2.1,49.1,delayed,RT-0017,4930.3,2024-07-25 05:12:26
SHP-000168,BAT-001942,WH-0056,OUT-0417,2024-11-07 10:53:27,2024-11-09 19:53:27,MedFreight Solutions,VH-4993,1.7,6.1,4.8,38.2,delayed,RT-0126,526.1,2024-11-07 09:53:27
SHP-000169,BAT-000893,WH-0038,OUT-0293,2023-09-05 23:13:28,2023-09-09 12:13:28,PrecisionCold Transport,VH-8140,4.0,7.7,6.1,33.7,delivered,RT-0161,993.2,2023-09-05 09:13:28
SHP-000170,BAT-001223,WH-0042,WH-0049,2024-01-17 11:15:04,2024-01-20 06:15:04,MedRoute Global,VH-6585,2.7,6.3,4.8,31.9,delivered,RT-0027,3134.1,2024-01-17 06:15:04
SHP-000171,BAT-002648,WH-0117,OUT-0484,2025-11-26 06:27:26,2025-11-28 00:27:26,VitalMove Corp,VH-1777,2.6,9.5,5.5,51.5,delivered,RT-0140,3021.0,2025-11-26 01:27:26
SHP-000172,BAT-001067,WH-0139,OUT-0159,2023-11-02 18:58:19,2023-11-06 07:58:19,LifeLine Logistics,VH-4225,2.7,7.8,3.9,48.8,delivered,RT-0029,1905.3,2023-11-02 17:58:19
SHP-000173,BAT-002142,WH-0007,OUT-0239,2023-11-21 00:48:42,2023-11-21 16:48:42,ColdChain Express,VH-2904,4.4,11.3,8.3,42.2,delivered,RT-0132,1232.3,2023-11-20 11:48:42
SHP-000174,BAT-000858,WH-0073,OUT-0138,2024-10-21 10:31:47,2024-10-24 21:31:47,PrecisionCold Transport,VH-9959,2.8,6.0,4.7,44.1,delivered,RT-0119,814.8,2024-10-20 22:31:47
SHP-000175,BAT-001509,WH-0081,OUT-0251,2024-01-18 15:47:02,2024-01-23 03:47:02,PharmaLogix,VH-7389,1.4,8.2,4.6,69.5,delivered,RT-0049,1047.8,2024-01-17 20:47:02
SHP-000176,BAT-002394,WH-0032,OUT-0084,2023-08-03 17:22:18,2023-08-05 13:22:18,CryoShip Int'l,VH-9831,1.1,6.1,2.4,46.6,delivered,RT-0027,3604.6,2023-08-02 20:22:18
SHP-000177,BAT-000352,WH-0050,OUT-0187,2023-10-11 08:19:33,2023-10-14 16:19:33,PrecisionCold Transport,VH-4022,6.2,9.1,7.3,50.0,in_transit,RT-0101,2351.4,2023-10-10 20:19:33
SHP-000178,BAT-002882,WH-0141,OUT-0244,2023-05-16 16:38:58,2023-05-18 12:38:58,MedFreight Solutions,VH-3109,6.3,9.9,7.8,64.7,in_transit,RT-0004,2553.0,2023-05-15 23:38:58
SHP-000179,BAT-000450,WH-0029,OUT-0398,2023-04-16 01:57:44,2023-04-17 05:57:44,CryoShip Int'l,VH-5980,1.0,6.0,4.7,68.5,delivered,RT-0156,2744.6,2023-04-15 15:57:44
SHP-000180,BAT-002016,WH-0060,OUT-0137,2023-04-06 04:47:45,2023-04-08 07:47:45,TempGuard Logistics,VH-6431,-2.0,3.4,0.9,45.4,rejected,RT-0160,2766.6,2023-04-05 10:47:45
SHP-000181,BAT-001099,WH-0082,OUT-0191,2025-06-25 11:59:35,2025-06-30 08:59:35,PharmaLogix,VH-8308,3.4,8.9,5.5,55.1,delivered,RT-0061,4148.0,2025-06-24 19:59:35
SHP-000182,BAT-002211,WH-0083,OUT-0316,2024-01-04 10:59:11,2024-01-05 16:59:11,LifeLine Logistics,VH-4803,3.9,9.1,5.9,32.9,rejected,RT-0189,924.8,2024-01-03 22:59:11
SHP-000183,BAT-002925,WH-0141,WH-0149,2023-11-11 12:19:29,2023-11-14 07:19:29,LifeLine Logistics,VH-9825,-1.0,4.1,1.5,64.4,in_transit,RT-0179,1401.6,2023-11-11 07:19:29
SHP-000184,BAT-000161,WH-0023,OUT-0492,2023-01-26 13:32:57,2023-01-30 05:32:57,TempGuard Logistics,VH-3424,4.6,10.4,6.9,38.9,delayed,RT-0026,2639.2,2023-01-26 11:32:57
SHP-000185,BAT-001139,WH-0074,OUT-0486,2025-09-08 02:36:26,2025-09-12 09:36:26,BioTransport Inc,VH-1340,-2.1,2.5,0.4,35.8,delayed,RT-0051,981.1,2025-09-07 04:36:26
SHP-000186,BAT-000611,WH-0141,OUT-0470,2025-02-15 01:50:57,2025-02-19 14:50:57,BioTransport Inc,VH-8703,3.9,9.5,5.8,60.9,in_transit,RT-0080,2891.6,2025-02-14 07:50:57
SHP-000187,BAT-001889,WH-0036,WH-0080,2025-04-20 21:47:20,2025-04-21 07:47:20,LifeLine Logistics,VH-5284,1.7,6.7,2.8,47.3,rejected,RT-0185,3574.3,2025-04-19 21:47:20
SHP-000188,BAT-000742,WH-0070,OUT-0453,2024-07-31 08:52:36,2024-08-03 17:52:36,VitalMove Corp,VH-2652,4.7,8.9,6.2,50.9,delivered,RT-0097,3019.5,2024-07-31 04:52:36
SHP-000189,BAT-000368,WH-0063,OUT-0072,2024-10-10 21:43:56,2024-10-14 05:43:56,PharmaLogix,VH-4759,0.4,5.4,2.4,34.3,rejected,RT-0018,392.6,2024-10-10 13:43:56
SHP-000190,BAT-001364,WH-0142,OUT-0495,2023-02-17 22:55:52,2023-02-18 06:55:52,PrecisionCold Transport,VH-3109,1.8,6.8,3.0,34.3,delivered,RT-0066,3959.0,2023-02-17 12:55:52
SHP-000191,BAT-001382,WH-0100,WH-0127,2025-09-21 17:41:31,2025-09-25 17:41:31,BioTransport Inc,VH-7314,4.2,8.4,7.2,64.5,delivered,RT-0097,1025.2,2025-09-21 16:41:31
SHP-000192,BAT-001784,WH-0081,OUT-0279,2024-11-16 06:44:55,2024-11-17 10:44:55,ColdChain Express,VH-1619,1.0,6.8,4.4,32.9,in_transit,RT-0045,4940.0,2024-11-15 20:44:55
SHP-000193,BAT-001962,WH-0036,OUT-0164,2025-10-03 16:53:42,2025-10-07 04:53:42,LifeLine Logistics,VH-3109,1.7,6.1,4.9,54.5,delivered,RT-0091,196.9,2025-10-02 23:53:42
SHP-000194,BAT-002268,WH-0017,OUT-0306,2025-05-14 10:47:52,2025-05-19 07:47:52,SafeShip Pharma,VH-7059,1.7,6.3,4.7,42.2,delayed,RT-0180,1802.2,2025-05-14 04:47:52
SHP-000195,BAT-000806,WH-0044,WH-0074,2024-12-28 12:39:32,2024-12-30 13:39:32,LifeLine Logistics,VH-1544,-5.4,0.3,-2.4,59.8,delivered,RT-0053,1065.1,2024-12-27 21:39:32
SHP-000196,BAT-002157,WH-0052,OUT-0313,2023-08-19 12:20:17,2023-08-21 16:20:17,MedFreight Solutions,VH-7811,6.0,10.2,7.9,32.4,delivered,RT-0017,4028.3,2023-08-19 00:20:17
SHP-000197,BAT-002219,WH-0038,OUT-0301,2024-07-07 19:10:55,2024-07-12 08:10:55,BioTransport Inc,VH-7947,4.9,9.9,6.1,57.6,delivered,RT-0014,978.0,2024-07-07 09:10:55
SHP-000198,BAT-002435,WH-0134,OUT-0463,2023-09-12 04:16:53,2023-09-12 20:16:53,MedRoute Global,VH-6824,2.2,6.0,4.7,38.8,delivered,RT-0036,802.1,2023-09-11 23:16:53
SHP-000199,BAT-002789,WH-0015,OUT-0300,2025-03-04 13:34:21,2025-03-05 11:34:21,ColdChain Express,VH-6188,2.6,7.2,5.8,69.2,rejected,RT-0062,202.2,2025-03-04 02:34:21
SHP-000200,BAT-001923,WH-0040,OUT-0081,2023-11-29 12:47:53,2023-12-03 05:47:53,MedFreight Solutions,VH-1224,6.4,8.4,7.4,64.1,rejected,RT-0071,1382.1,2023-11-29 03:47:53
SHP-000201,BAT-001153,WH-0140,OUT-0402,2024-03-08 01:07:41,2024-03-08 12:07:41,ArcticLine Shipping,VH-2256,3.2,8.5,6.2,44.3,delivered,RT-0136,109.4,2024-03-07 13:07:41
SHP-000202,BAT-000629,WH-0148,OUT-0110,2024-12-28 08:34:39,2025-01-01 10:34:39,SafeShip Pharma,VH-1698,2.8,6.3,4.3,32.1,delayed,RT-0180,2869.6,2024-12-27 09:34:39
SHP-000203,BAT-000360,WH-0090,OUT-0062,2023-09-09 06:35:44,2023-09-13 15:35:44,LifeLine Logistics,VH-6862,3.4,8.2,6.8,50.7,delivered,RT-0199,3929.1,2023-09-08 22:35:44
SHP-000204,BAT-002918,WH-0028,OUT-0235,2023-08-25 05:51:42,2023-08-29 13:51:42,MedFreight Solutions,VH-5850,9.3,12.9,10.4,55.6,delivered,RT-0099,318.8,2023-08-24 12:51:42
SHP-000205,BAT-002687,WH-0142,OUT-0160,2023-03-08 01:23:51,2023-03-10 15:23:51,ArcticLine Shipping,VH-9181,2.2,4.7,3.5,42.3,delivered,RT-0043,2466.0,2023-03-07 05:23:51
SHP-000206,BAT-002820,WH-0059,OUT-0376,2023-11-02 22:15:21,2023-11-03 03:15:21,LifeLine Logistics,VH-2535,1.7,8.7,4.8,61.8,delayed,RT-0185,4404.8,2023-11-02 10:15:21
SHP-000207,BAT-001895,WH-0061,OUT-0317,2023-12-18 17:34:01,2023-12-20 21:34:01,PharmaLogix,VH-5437,0.4,7.7,4.3,52.2,delayed,RT-0087,2281.7,2023-12-18 12:34:01
SHP-000208,BAT-000773,WH-0097,WH-0028,2025-10-15 01:56:02,2025-10-17 10:56:02,VitalMove Corp,VH-7999,3.0,5.6,4.0,43.8,delayed,RT-0161,2983.9,2025-10-15 00:56:02
SHP-000209,BAT-001874,WH-0085,WH-0047,2024-08-17 18:24:12,2024-08-20 06:24:12,MedRoute Global,VH-9830,3.0,6.0,4.7,30.7,delivered,RT-0085,719.9,2024-08-17 14:24:12
SHP-000210,BAT-001464,WH-0034,OUT-0012,2024-11-05 15:25:34,2024-11-06 17:25:34,ColdChain Express,VH-6641,3.2,7.3,4.6,68.1,delayed,RT-0186,2119.1,2024-11-04 15:25:34
SHP-000211,BAT-000653,WH-0026,OUT-0236,2024-02-26 16:42:32,2024-02-29 08:42:32,MedRoute Global,VH-2756,10.4,14.8,12.2,65.7,delivered,RT-0047,1659.7,2024-02-26 09:42:32
SHP-000212,BAT-002717,WH-0133,WH-0099,2024-10-09 21:09:50,2024-10-14 06:09:50,MedRoute Global,VH-6008,6.0,12.7,9.2,50.6,delayed,RT-0098,2522.1,2024-10-09 05:09:50
SHP-000213,BAT-000994,WH-0051,OUT-0016,2024-12-22 20:16:07,2024-12-23 09:16:07,PharmaLogix,VH-9182,6.8,13.4,10.4,55.1,delivered,RT-0094,4257.3,2024-12-22 13:16:07
SHP-000214,BAT-000617,WH-0142,OUT-0180,2023-05-15 06:20:37,2023-05-17 11:20:37,PrecisionCold Transport,VH-3118,4.9,10.0,7.7,66.1,delayed,RT-0018,1824.5,2023-05-14 09:20:37
SHP-000215,BAT-001755,WH-0111,OUT-0329,2023-08-23 05:39:15,2023-08-27 13:39:15,TempGuard Logistics,VH-6190,2.6,8.0,6.3,31.6,delayed,RT-0047,4668.1,2023-08-22 21:39:15
SHP-000216,BAT-001845,WH-0053,WH-0073,2023-12-08 09:53:54,2023-12-11 03:53:54,CryoShip Int'l,VH-4803,2.8,8.0,5.2,65.5,delayed,RT-0185,990.1,2023-12-07 22:53:54
SHP-000217,BAT-001930,WH-0059,OUT-0040,2025-01-03 23:50:01,2025-01-05 15:50:01,TempGuard Logistics,VH-7992,1.1,5.3,3.3,41.8,delivered,RT-0059,1151.1,2025-01-03 08:50:01
SHP-000218,BAT-001032,WH-0027,OUT-0110,2025-12-19 13:27:38,2025-12-24 08:27:38,MedFreight Solutions,VH-4993,1.4,6.6,2.9,69.2,delayed,RT-0158,3365.8,2025-12-19 09:27:38
SHP-000219,BAT-002928,WH-0108,OUT-0041,2023-05-05 05:40:56,2023-05-08 10:40:56,ColdChain Express,VH-7519,0.3,7.8,3.9,64.5,delivered,RT-0126,1852.6,2023-05-04 15:40:56
SHP-000220,BAT-000139,WH-0097,OUT-0359,2024-03-13 23:55:03,2024-03-16 19:55:03,PrecisionCold Transport,VH-4763,-2.3,3.5,0.3,56.4,delivered,RT-0144,1443.2,2024-03-13 06:55:03
SHP-000221,BAT-001184,WH-0149,WH-0020,2023-05-07 03:58:10,2023-05-10 00:58:10,PharmaLogix,VH-4033,5.7,10.6,8.5,69.4,in_transit,RT-0058,4542.6,2023-05-07 02:58:10
SHP-000222,BAT-000553,WH-0066,OUT-0498,2023-06-05 10:36:07,2023-06-06 12:36:07,SafeShip Pharma,VH-6382,10.4,15.1,11.7,59.9,delivered,RT-0016,890.0,2023-06-04 19:36:07
SHP-000223,BAT-000630,WH-0126,OUT-0163,2023-12-20 21:01:39,2023-12-25 11:01:39,PharmaLogix,VH-8657,-1.4,4.3,1.4,39.1,delayed,RT-0041,3896.2,2023-12-20 13:01:39
SHP-000224,BAT-002761,WH-0011,OUT-0271,2023-08-24 09:13:00,2023-08-27 08:13:00,CryoShip Int'l,VH-9927,1.7,6.1,3.3,40.5,in_transit,RT-0015,3762.6,2023-08-24 06:13:00
SHP-000225,BAT-000006,WH-0060,OUT-0473,2024-05-22 11:15:52,2024-05-24 16:15:52,PrecisionCold Transport,VH-5091,4.2,7.3,5.6,63.1,delivered,RT-0188,261.1,2024-05-22 08:15:52
SHP-000226,BAT-000839,WH-0080,OUT-0004,2023-10-22 07:27:17,2023-10-27 01:27:17,MedFreight Solutions,VH-8647,3.7,10.0,7.0,52.9,delivered,RT-0180,4750.1,2023-10-21 13:27:17
SHP-000227,BAT-001574,WH-0087,WH-0016,2025-10-24 21:13:05,2025-10-29 00:13:05,CryoShip Int'l,VH-9699,4.9,10.1,6.3,41.4,delayed,RT-0076,2076.5,2025-10-23 23:13:05
SHP-000228,BAT-001475,WH-0093,OUT-0282,2024-04-01 12:23:38,2024-04-05 21:23:38,PrecisionCold Transport,VH-3227,3.5,10.9,7.1,38.6,delivered,RT-0103,4263.8,2024-04-01 03:23:38
SHP-000229,BAT-002423,WH-0123,OUT-0230,2024-05-08 15:07:05,2024-05-10 02:07:05,VitalMove Corp,VH-2954,5.0,8.8,6.9,55.4,delivered,RT-0122,1056.8,2024-05-08 10:07:05
SHP-000230,BAT-001138,WH-0062,OUT-0027,2025-06-26 02:11:45,2025-06-29 12:11:45,PharmaLogix,VH-8720,4.1,9.0,6.9,34.7,in_transit,RT-0040,645.5,2025-06-25 11:11:45
SHP-000231,BAT-002288,WH-0073,OUT-0055,2023-01-15 01:42:05,2023-01-16 15:42:05,BioTransport Inc,VH-6445,3.0,7.4,5.3,67.5,delivered,RT-0028,3265.7,2023-01-14 10:42:05
SHP-000232,BAT-001808,WH-0141,OUT-0017,2024-04-22 18:37:04,2024-04-26 01:37:04,ArcticLine Shipping,VH-1407,0.5,5.1,1.6,54.3,in_transit,RT-0124,3451.4,2024-04-22 14:37:04
SHP-000233,BAT-001035,WH-0058,OUT-0330,2025-10-17 07:54:28,2025-10-19 16:54:28,TempGuard Logistics,VH-1104,1.6,8.2,4.8,56.8,delivered,RT-0126,2571.4,2025-10-16 21:54:28
SHP-000234,BAT-000364,WH-0111,OUT-0198,2023-07-25 21:36:32,2023-07-27 23:36:32,LifeLine Logistics,VH-3517,4.6,9.1,6.0,51.9,delayed,RT-0114,429.5,2023-07-25 02:36:32
SHP-000235,BAT-001860,WH-0088,OUT-0072,2024-09-04 00:39:23,2024-09-08 20:39:23,ColdChain Express,VH-5739,4.5,11.1,7.5,35.9,delivered,RT-0158,2428.1,2024-09-03 10:39:23
SHP-000236,BAT-001515,WH-0090,WH-0087,2024-08-12 20:37:56,2024-08-17 13:37:56,TempGuard Logistics,VH-5745,-0.0,5.5,2.7,32.4,delivered,RT-0142,3117.7,2024-08-12 06:37:56
SHP-000237,BAT-001663,WH-0144,WH-0009,2023-08-21 14:39:58,2023-08-23 07:39:58,MedFreight Solutions,VH-9240,0.7,5.1,2.9,67.6,delivered,RT-0105,549.1,2023-08-21 04:39:58
SHP-000238,BAT-000460,WH-0125,OUT-0202,2024-07-23 07:59:20,2024-07-25 03:59:20,TempGuard Logistics,VH-8649,3.8,9.2,5.6,44.7,delivered,RT-0147,3346.1,2024-07-22 14:59:20
SHP-000239,BAT-001725,WH-0079,OUT-0242,2023-08-24 15:19:47,2023-08-25 06:19:47,MedFreight Solutions,VH-5712,5.4,10.3,8.2,68.8,delivered,RT-0048,1112.2,2023-08-24 14:19:47
SHP-000240,BAT-001207,WH-0057,OUT-0272,2025-02-26 01:13:07,2025-02-27 22:13:07,SafeShip Pharma,VH-6675,2.4,7.3,4.4,53.3,delivered,RT-0079,4925.7,2025-02-25 09:13:07
SHP-000241,BAT-002919,WH-0110,OUT-0404,2025-06-17 18:28:16,2025-06-17 23:28:16,MedRoute Global,VH-9244,1.4,7.5,3.8,50.5,rejected,RT-0185,4978.9,2025-06-16 23:28:16
SHP-000242,BAT-001499,WH-0113,OUT-0257,2023-06-02 15:02:22,2023-06-05 01:02:22,CryoShip Int'l,VH-8939,-1.0,3.1,1.7,65.7,delayed,RT-0078,2805.5,2023-06-02 02:02:22
SHP-000243,BAT-002152,WH-0108,WH-0145,2024-01-23 21:16:39,2024-01-27 20:16:39,CryoShip Int'l,VH-9016,2.3,7.3,6.0,61.4,delivered,RT-0126,4079.5,2024-01-23 03:16:39
SHP-000244,BAT-001784,WH-0117,OUT-0242,2023-03-24 14:37:44,2023-03-27 19:37:44,VitalMove Corp,VH-9755,5.9,12.8,9.7,48.3,delivered,RT-0016,3164.5,2023-03-24 13:37:44
SHP-000245,BAT-000660,WH-0013,WH-0023,2023-09-16 13:14:31,2023-09-17 22:14:31,ColdChain Express,VH-5104,-0.1,5.6,2.8,42.7,in_transit,RT-0195,2191.8,2023-09-16 03:14:31
